STATE;YEAR;DigitalOcio_hours;M_minutes;M_share;GFR;ASFR_15_19;ASFR_20_24;ASFR_25_29;ASFR_30_34;ASFR_35_39;ASFR_40_44;BirthShare_15_19;BirthShare_20_24;BirthShare_25_29;BirthShare_30_34;BirthShare_35_39;BirthShare_40_44;MeanMaternalAge;FirstBirthRate
Mississippi;2019;4.385970934;200.2294646;0.1390482393;62.59;29.19953183;105.3232669;113.8308982;81.89673385;34.16882444;6.187821144;0.07845013809;0.284952558;0.3189138935;0.2119985781;0.09020808838;0.01547674387;26.98810998;22.44889198
Mississippi;2020;4.114714673;139.5978064;0.09694292108;60.92;26.91059251;100.9009739;116.5542794;80.76027029;32.56067745;6.6632883;0.07657110578;0.2812032199;0.3207456574;0.216381867;0.08764298828;0.0174551617;27.03898997;22.35101337
Mississippi;2021;3.647351931;232.473562;0.1614399736;60.32;25.0981243;97.30597897;117.7569896;81.93637564;33.80347608;7.236366728;0.0725608713;0.2746478873;0.3179848321;0.2247818897;0.0906084279;0.01941609169;27.21006657;21.92753868
Mississippi;2022;3.682741303;248.2123616;0.1723696956;59.468;26.14729415;95.38361903;115.6159236;80.35787405;35.21126761;6.809092823;0.07756801295;0.2725143832;0.3095781896;0.2269507647;0.09468328081;0.01870536876;27.23078681;22.01052835
Mississippi;2023;3.830335319;142.6008115;0.0990283413;59.002;24.91936722;93.11408225;116.7808257;80.98530771;35.74166658;6.725941423;0.0754782811;0.2668779438;0.310810025;0.2319009129;0.09623771588;0.01869512124;27.30306129;22.28097262
Mississippi;2024;3.990282893;181.4153716;0.125982897;57.211;22.82480908;87.53240441;114.4953605;80.28736568;35.97446006;7.057296029;0.07151199353;0.2588566466;0.3126104273;0.2362770641;0.1005599976;0.02018387087;27.46917767;21.59819416
Missouri;2005;2.774972129;507.78125;0.3526258681;65.7;41.69289318;110.1959232;123.5422741;87.10357094;36.36992874;6.423982869;0.1097907715;0.2910073823;0.2895921256;0.2029299639;0.08843442006;0.01824533667;26.61784129;25.5308098
Missouri;2006;2.951490264;237.8275473;0.1651580189;68.1;44.0530959;114.4581536;124.8532757;89.2967599;37.17534074;6.564551422;0.1131036691;0.2898720302;0.2960796147;0.195588181;0.08791614834;0.01744035669;26.5306412;26.78417896
Missouri;2007;2.816684147;311.4772541;0.2163036487;68.72;44.03141835;115.1484586;124.6606702;90.05573482;36.71343228;6.45566947;0.1130916698;0.2877084378;0.3011292039;0.195304567;0.08631130794;0.01645481349;26.51886731;27.16418488
Missouri;2008;3.28041874;278.2136362;0.193203914;68.23;43.51730003;111.3034608;122.1912351;90.41691054;36.47955038;6.847572927;0.1133817723;0.2809293344;0.3037047123;0.1988637067;0.0861255864;0.01699488792;26.58100626;26.91667173
Missouri;2009;3.255261199;243.6705287;0.1692156449;66.74;40.57227967;107.6510449;117.4935241;90.00654893;36.3163825;6.696566656;0.107918328;0.2787794906;0.302371943;0.2076719913;0.08676384692;0.01649440028;26.69204028;26.66830517
Missouri;2010;3.48852185;268.8319217;0.1866888345;65.1;37.33163283;100.1607012;117.1015357;89.76444525;36.2425834;7.180419128;0.1001161865;0.268508244;0.3075938956;0.2189919192;0.08683959739;0.01795015731;26.90163346;26.09078619
Missouri;2011;3.388631342;242.3073812;0.1682690148;64.67;34.61994835;96.85632906;115.5859587;91.38752986;37.39837398;7.249471393;0.09139728335;0.2658602717;0.3060176898;0.2306122986;0.08779088133;0.01832157523;27.0609043;25.7702632
Missouri;2012;3.312604623;251.1480632;0.1744083772;64.21;32.22646784;93.6026429;115.4848409;91.67835533;37.90943605;7.536031651;0.08388998818;0.2641399185;0.3060384324;0.2378321669;0.08897624202;0.01912325202;27.20023585;25.34007042
Missouri;2013;3.169704219;274.3604528;0.1905280922;64.02;30.08958561;90.84575858;117.0169827;92.71449964;39.13787475;7.104194858;0.07733028304;0.2584326452;0.3084831879;0.245397957;0.09247978293;0.01787614386;27.36014704;24.641802
Missouri;2014;3.310545669;235.0393377;0.1632217623;63.96;27.28339374;89.42711415;116.2632322;95.45699569;39.97359502;7.530274283;0.06955319517;0.253127368;0.3086555974;0.2542440477;0.09579516903;0.01862462279;27.54229757;24.20117176
Missouri;2015;2.873678128;258.2381423;0.1793320433;63.69;25.17248197;87.79632507;115.6901048;96.81907355;41.41092673;7.087671414;0.06456348253;0.2465769877;0.3113940267;0.2581738597;0.1021031841;0.01718845918;27.69030794;23.7861544
Missouri;2016;3.299089313;261.1812619;0.1813758763;63.68;23.45328086;85.6786709;114.131045;97.98555454;42.83292264;8.071015858;0.06039845552;0.2359092615;0.3134686545;0.2620930981;0.1090658015;0.01906472891;27.89997781;23.52440545
Missouri;2017;3.193760758;254.2614333;0.1765704398;62.24;22.53531458;82.58228451;110.1341374;96.78829696;42.6044477;8.117541545;0.05897597631;0.2281702501;0.3160240237;0.2640960948;0.1132486836;0.01948497148;28.01125144;22.53162003
Missouri;2018;3.635207654;256.6800333;0.1782500231;62.3;21.64739351;82.37563289;110.4492512;97.82707381;42.83833063;8.820242883;0.0561722488;0.2241968558;0.3176076555;0.265140123;0.1156254272;0.02125768968;28.11070383;22.76712914
Missouri;2019;4.194983244;233.1793451;0.1619301008;61.17;20.33091186;79.79771444;108.9117886;97.26084956;43.00757009;8.426950616;0.05348462543;0.2193689064;0.3170606372;0.2700480542;0.1190661371;0.02097163968;28.22814693;22.00009529
Missouri;2020;3.605921787;216.7700983;0.1505347905;58.57;18.38799919;75.75603713;107.2912359;94.15069661;41.49739986;8.581852878;0.05140734101;0.2156910933;0.3150940396;0.2747170139;0.1202058607;0.02288465153;28.32182622;21.17184905
Missouri;2021;3.672423462;198.7296319;0.1380066888;58.138;16.97956505;72.34851151;107.815214;95.96129719;43.66359906;8.696749498;0.04777704048;0.2076108595;0.3107094429;0.2835607744;0.1264822134;0.02385966937;28.52061488;20.80198521
Missouri;2022;3.384887439;235.9589626;0.1638603907;57.547;16.7011415;71.68505714;107.3046447;94.88692705;44.4580722;8.507343288;0.04749455338;0.2067392883;0.3058533043;0.2863035585;0.129513435;0.02409586057;28.58002731;21.15796315
Missouri;2023;3.127931218;265.7159343;0.1845249544;55.512;15.97561776;68.41728742;104.1743288;91.24958252;44.02512595;8.817846478;0.04727489921;0.2042108407;0.3045244139;0.2855756309;0.1321785874;0.02623562789;28.64191578;20.76514354
Missouri;2024;3.398273669;232.787907;0.1616582687;55.769;15.93785845;67.41623077;104.8071506;93.55930916;43.90054581;8.740548415;0.04669673653;0.2008048112;0.304368975;0.2904100705;0.1317178149;0.02600159193;28.69834697;20.91997469
Montana;2005;2.663953488;60;0.04166666667;63.86;34.50987244;98.9145345;132.3629113;90.72180681;40.06433689;7.421420256;0.1025974026;0.2871861472;0.2873593074;0.2058874459;0.09489177489;0.02207792208;26.85179524;24.94540428
Montana;2006;2.241251462;241.6841189;0.1678361937;68.98;37.56074712;104.0009428;142.0194944;97.49486971;42.26778031;7.316110622;0.1028786785;0.2830566915;0.2990938978;0.2019084276;0.09373747093;0.01932483361;26.82337824;27.2140451
Montana;2007;2.281512077;308.5744195;0.2142877913;68.62;35.25575109;106.0859515;132.0655231;98.26923077;41.90952977;7.716879092;0.09664948454;0.2809278351;0.3025934278;0.2057828608;0.0943943299;0.01965206186;26.9113986;27.43329575
Montana;2008;3.003440838;305.3686791;0.2120615827;69.4;38.93406137;105.4524397;131.1071344;96.93497991;38.86215071;7.378242456;0.1044087219;0.2753461722;0.3090084355;0.2073850072;0.08610536368;0.01774629954;26.75795042;28.14840178
Montana;2009;2.836766316;182.5534519;0.1267732305;68.03;38.38445187;102.1448881;123.7710039;93.85867422;38.95488667;7.581789856;0.1032764115;0.2700384018;0.3075414658;0.2139063649;0.08734373723;0.01789361876;26.86889329;27.3014779
Montana;2010;2.399467398;268.37052;0.1863684167;66.94;35.18293253;97.44657058;117.2623673;96.93290066;42.29517894;7.653150781;0.09378897481;0.2608297996;0.3011557329;0.2309802943;0.09511931487;0.01812588343;27.13096782;26.18034606
Montana;2011;3.670458299;214.7799328;0.1491527311;66.59;29.35698728;96.89980982;121.2670856;96.20312921;40.11439753;8.548201389;0.07719123506;0.2664342629;0.3107569721;0.2368027888;0.08847941567;0.02033532537;27.26927872;25.6131937
Montana;2012;2.835274908;353.4492842;0.2454508918;66.54;28.7899816;90.67365137;122.6865476;96.86666008;45.06239123;7.685052573;0.07370682532;0.2545860188;0.3100313998;0.2429350521;0.1005618906;0.01817881342;27.45052471;25.79753097
Montana;2013;3.087534483;181.1043895;0.1257669372;67.07;27.79312811;91.16546763;126.9209436;95.86496269;44.12293961;7.689876751;0.06922516395;0.2564974496;0.3149542547;0.2423285564;0.09926321755;0.01773135778;27.50172213;25.34195853
Montana;2014;1.773349545;304.3442308;0.2113501603;66.85;26.56440304;83.57834042;126.4702081;101.5848109;43.76329463;9.678225778;0.06501772478;0.2359007412;0.3153399936;0.2607960039;0.1011118273;0.02183370931;27.81712254;25.00770674
Montana;2015;3.209588394;216.9884682;0.1506864363;67.19;25.49837738;82.05025471;124.4519286;105.2352593;46.08248462;9.353219458;0.0613106139;0.2282825066;0.3118878892;0.2687315869;0.1091647424;0.02062266104;27.97866192;25.1709854
Montana;2016;2.465787438;196.1309045;0.136202017;65.2;23.65231103;77.93292069;119.2204343;100.8690255;46.44684848;10.39197812;0.05874673629;0.2208714099;0.3149477807;0.2651762402;0.1170039164;0.02325391645;28.13881405;24.00144625
Montana;2017;3.917132536;195.3629008;0.1356686811;61.91;21.11292962;73.12127006;107.8524688;100.7617514;45.49299746;9.479850879;0.0548096533;0.2144799456;0.3081237254;0.2765125765;0.1233854521;0.02268864718;28.33114166;23.15977892
Montana;2018;2.308203929;319.083298;0.2215856236;59.46;17.32237228;70.87609917;105.7364883;99.87041836;44.10595216;8.330464716;0.04619399739;0.2096563723;0.3160504567;0.281600696;0.125445846;0.02105263158;28.48051066;21.39544033
Montana;2019;2.366898764;363.9431771;0.2527383175;56.62;16.23807213;66.32954814;101.5991657;92.689773;44.65886008;8.892885691;0.04542164314;0.2029496924;0.3173181325;0.2748823742;0.1352696345;0.02415852334;28.63342834;20.48331415
Montana;2020;3.370785006;149.2177713;0.1036234523;54.22;12.93632558;63.00624682;96.42320054;95.10731664;44.19711974;9.104174597;0.03814385151;0.195638051;0.3034802784;0.2956844548;0.1404176334;0.02663573086;28.92781671;19.98014083
Montana;2021;1.830274187;308.630904;0.2143270167;54.706;13.58787543;59.61269249;100.4832043;97.62109487;44.79190487;8.933421863;0.03943963594;0.1823860087;0.3080217721;0.3039171946;0.1398233247;0.02641206389;28.9991367;20.87873875
Montana;2022;4.357172988;130.6227328;0.0907102311;53.298;12.14599425;59.04761905;97.37675391;94.07482974;45.37123199;9.511731135;0.03596412556;0.1834977578;0.3006278027;0.3060089686;0.1443049327;0.02959641256;29.12825336;20.8091543
Montana;2023;2.75193662;255.6762932;0.1775529814;52.299;11.88840433;55.78274392;97.80015131;91.49883285;46.90258048;8.983795584;0.0359790273;0.1751039595;0.3038329416;0.3047369373;0.1513288736;0.02901826071;29.22717366;20.74637626
Montana;2024;3.864653482;114.7012304;0.07965363225;53.125;11.12901301;55.21420279;102.5341586;90.5731134;49.91957402;9.287668961;0.03299716914;0.1725053079;0.3106864827;0.29485138;0.1592356688;0.02972399151;29.32988721;21.13436326
Nebraska;2005;2.139333333;55.58139535;0.03859819121;72.94;33.07452938;102.1010513;155.7212612;107.4607542;47.11859433;7.119326786;0.0823015295;0.2572545712;0.315406141;0.2290796182;0.0984781692;0.01747997087;27.28241825;26.92743209
Nebraska;2006;2.282555945;282.2942803;0.1960376947;74.88;32.75535842;103.514765;157.0635546;110.1714951;47.15710542;8.377288241;0.07920495031;0.2556909807;0.3215075942;0.2271891993;0.09716857304;0.01923870242;27.32817139;27.04903761
Nebraska;2007;2.799758028;323.6715564;0.2247719141;75.83;35.46044139;106.9264069;151.8789602;109.0948881;46.97511481;7.956520258;0.08480249944;0.2572342483;0.321840363;0.2224949788;0.09625827568;0.01736963475;27.20053113;27.76320614
Nebraska;2008;2.516055403;305.4327935;0.2121061066;76.15;35.84645299;104.2152916;148.8618814;110.7623074;45.08681029;9.642141832;0.08487098571;0.247002042;0.3292370522;0.2266196399;0.0920735103;0.02019677;27.27164897;28.07619672
Nebraska;2009;2.961403704;268.3894398;0.1863815554;75.92;34.76167246;102.3022769;143.1211998;112.7969158;47.04693671;8.753927462;0.08218005952;0.2400297619;0.3283854167;0.2361979167;0.09527529762;0.01793154762;27.39146354;28.27100626
Nebraska;2010;3.108390202;309.6316717;0.2150219942;72.87;31.09269052;98.54826576;137.7632939;107.5777134;45.25045731;8.707472996;0.0756831974;0.2379884813;0.3349696571;0.2383750145;0.09466197673;0.01832167292;27.4718629;27.57185847
Nebraska;2011;3.019108718;317.5053174;0.2204898037;71.86;27.43569017;92.50960818;137.1888422;111.3568823;45.86830815;9.032895098;0.06742754752;0.225966033;0.3346837021;0.2568946712;0.09578529137;0.01924275475;27.73935922;26.59347328
Nebraska;2012;3.198857315;231.4687843;0.1607422113;72.21;26.68093056;88.87218751;138.0888247;113.7756942;47.17929622;10.21186903;0.06453232409;0.2192013594;0.3286475631;0.2680543755;0.09786050823;0.02170386962;27.88937225;26.53455276
Nebraska;2013;3.671975482;211.3032574;0.1467383732;72.07;24.90092576;87.06041965;142.2919037;112.4044642;48.78494094;9.522245937;0.05956858832;0.2167421509;0.3312735089;0.2698242113;0.1025562294;0.02003531128;27.98102268;26.31542396
Nebraska;2014;2.412286513;262.1260879;0.1820320055;73.44;22.29529232;83.71652691;145.0416124;122.3776224;50.95473074;9.43795419;0.05198593762;0.20835515;0.3245942105;0.2892886529;0.1065898721;0.01918617698;28.24167383;26.23253143
Nebraska;2015;3.320079882;272.4039961;0.1891694417;72.71;22.1477581;79.34505077;146.5787025;119.9229056;53.52098029;10.40816327;0.05210601397;0.2006532022;0.3252871837;0.2849688415;0.115924619;0.02106013965;28.37192075;25.42817509
Nebraska;2016;3.256541705;239.5890452;0.1663812814;72.1;19.16635065;74.50492851;145.8697406;123.6882387;54.14756218;10.35910309;0.04569943111;0.1896545228;0.3270542139;0.2952944279;0.121463286;0.02083411822;28.59887108;24.12868633
Nebraska;2017;3.351247969;309.9907302;0.2152713404;69.63;18.18238915;73.62441357;138.6117458;121.0179889;51.90458308;9.690937664;0.04492725509;0.1905722599;0.3271774976;0.2938894277;0.1233365664;0.02009699321;28.59793191;23.49017873
Nebraska;2018;3.809331048;255.8549162;0.1776770251;68.31;16.68844096;69.16891698;133.9743174;124.1131305;52.5720476;10.3391916;0.04216772774;0.1801854908;0.3247268726;0.3011082292;0.1296863947;0.02212528492;28.80187574;23.16704246
Nebraska;2019;2.756215341;281.8695368;0.1957427339;66.06;15.3423049;68.23758936;128.4123764;120.8327172;50.44715959;11.25700186;0.0402154544;0.1813137858;0.3255710352;0.2978292564;0.1297586263;0.02531184189;28.86205471;22.97299835
Nebraska;2020;3.915457681;191.2491944;0.1328119406;64.57;14.75306606;64.49798586;123.2813199;121.1778586;51.44699518;10.23820194;0.04058401386;0.1749979378;0.3180318403;0.3049987627;0.1368885589;0.02449888641;28.98202281;22.05035553
Nebraska;2021;3.797848139;162.6477305;0.1129498128;64.518;14.1612037;64.46273462;126.0737136;124.5416427;52.43265103;10.32576111;0.03840989543;0.1727224641;0.318305733;0.3081743093;0.1371607601;0.0252268381;29.04816678;22.0902519
Nebraska;2022;3.401129534;165.5099412;0.1149374592;63.245;13.87736967;61.85335469;124.7984889;122.3960457;52.62086036;11.14665116;0.03858507659;0.1701120079;0.3155987481;0.3089688684;0.1383215286;0.02841377038;29.11262683;21.94092827
Nebraska;2023;3.692368155;178.518428;0.1239711305;61.867;13.0564663;59.45409139;122.3200985;119.3286253;55.09541531;10.30700719;0.03724642501;0.1692301297;0.314017293;0.3076571334;0.1446208846;0.02722813435;29.17811107;21.90572026
Nebraska;2024;3.426693743;225.7689805;0.1567840142;62.762;13.97231465;59.10869195;124.4528532;119.2871287;56.63053873;11.55738466;0.03922044315;0.1686074721;0.3138444121;0.3044638525;0.1436600356;0.03020378457;29.17979237;22.45958268
Nevada;2005;3.002424242;215.6545455;0.149760101;73.69;51.59142643;127.5109945;120.2940701;92.6021304;45.19994939;10.03766896;0.1055394057;0.2708064169;0.2805501723;0.2129360465;0.1057816537;0.02438630491;27.08977727;27.30732843
Nevada;2006;3.209655946;306.4607681;0.2128199779;76.26;53.36071695;129.9910122;123.7248882;96.3521429;47.5830319;10.09326969;0.1074409163;0.2646048971;0.2878624596;0.2081902709;0.1087942658;0.0231071903;27.07162928;27.99179646
Nevada;2007;2.954087614;283.9173388;0.1971648186;76.2;51.65188694;127.1002645;123.4764615;99.41108256;46.79350309;10.40521567;0.1059772019;0.2597915043;0.2906761496;0.2129773967;0.1072924786;0.0232852689;27.11827041;28.16935393
Nevada;2008;2.853127109;252.1198204;0.1750832086;71.84;49.09063684;116.197966;117.683045;92.36040807;45.97351035;10.37785769;0.1082467681;0.2521778884;0.2931450486;0.2108551545;0.1111675514;0.02440758896;27.18969471;26.45062404
Nevada;2009;3.355338707;244.246022;0.169615293;68.18;43.95118801;108.9355726;110.8678303;90.22449715;44.50289321;10.62149355;0.1034537938;0.2482464329;0.2889985331;0.220482731;0.112815042;0.02600346713;27.35831031;25.37496909
Nevada;2010;3.159818105;264.8605318;0.1839309249;65.13;38.97731545;99.66304235;111.3042204;87.58502485;43.58588033;10.6447491;0.09551330374;0.2403048832;0.2968143619;0.2268475863;0.1130747969;0.02744506798;27.5278171;25.21746434
Nevada;2011;3.2677793;222.1013972;0.1542370814;64.08;36.06384227;95.13899885;108.0698941;89.15845176;45.82389033;10.39216525;0.08729865629;0.2389704838;0.2909576432;0.2374080282;0.1177523366;0.02761285191;27.68931153;24.8151044
Nevada;2012;2.932729589;327.2302202;0.2272432085;62.81;33.81842236;93.36462462;105.7799692;88.69587136;45.03243579;10.35006647;0.08222994514;0.2422379872;0.2883648792;0.2425539248;0.1164373725;0.02817589109;27.76979622;23.57230531
Nevada;2013;3.483705744;247.9100772;0.1721597758;62.7;30.75832743;92.61570061;104.2838688;90.6864518;45.79619529;10.98553869;0.07450430603;0.2399645218;0.2864009613;0.2510943893;0.1181940431;0.02984177849;27.94131899;23.52632768
Nevada;2014;3.446960401;252.5751283;0.1753993947;63.13;28.88188865;92.91606016;104.9240541;93.08200347;47.58884636;10.59970047;0.06848127116;0.2357120877;0.2892830168;0.256664895;0.1217444821;0.02811424735;28.0680832;23.66717785
Nevada;2015;3.304482018;303.583763;0.2108220576;63.07;27.82573969;94.16309396;102.0900243;91.78378271;49.70977824;11.08062698;0.06545283749;0.2330220479;0.2889429187;0.25460021;0.1291926839;0.02878930209;28.17224098;23.60129197
Nevada;2016;3.543362034;250.3627243;0.173863003;62.41;24.18613313;91.32559907;101.4870588;92.02899974;49.46486882;11.77154171;0.05743822212;0.2225938416;0.298054066;0.2589418984;0.1327325999;0.03023937199;28.38188181;23.24020589
Nevada;2017;3.498439523;285.4976948;0.1982622881;60.5;22.02729721;89.37593882;97.82956948;89.64068204;48.00997506;12.05038473;0.05347323533;0.2203456402;0.2998260577;0.2597351588;0.1350297385;0.03159016945;28.48125701;22.74136434
Nevada;2018;3.788632742;177.4430056;0.1232243095;59.85;20.51258675;86.09825903;95.02404819;88.08034868;49.55724866;12.21750965;0.05060871032;0.2139904968;0.2971855934;0.2613658729;0.1442910563;0.03255827031;28.67844153;21.89039076
Nevada;2019;3.831341039;246.869884;0.1714374195;58.1;18.765821;79.06909026;94.33073525;85.61080013;48.07439167;11.7205668;0.04772668746;0.2020086412;0.3036996767;0.2678188217;0.1462988927;0.03244728032;28.80236244;21.18268909
Nevada;2020;3.92222308;222.5980628;0.1545819881;54.68;16.65763364;75.59208883;92.06875893;83.34679373;46.48348784;11.42845564;0.04487083991;0.1983732086;0.2976194023;0.2767333075;0.1487948038;0.03360843786;28.91968775;20.78877591
Nevada;2021;4.264147515;140.7258183;0.09772626274;54.679;15.08183859;71.05781681;94.15620798;83.49733659;47.10251779;11.38280348;0.04120396558;0.1878888922;0.3001875614;0.2842001846;0.1521629105;0.03435648575;29.10361502;20.23092575
Nevada;2022;3.079522267;289.2290909;0.2008535354;53.228;13.96220354;67.88959946;91.06576135;82.23431005;48.07078936;11.3356428;0.03940410359;0.1828483365;0.2922068111;0.2905448282;0.1593992687;0.03559665186;29.27973015;20.08596969
Nevada;2023;2.951307615;284.2233571;0.1973773313;50.097;13.06573699;62.8567621;84.30553735;78.50754283;46.29280807;11.78578427;0.03937778058;0.1785883318;0.28410059;0.2952386962;0.1628435301;0.03985107121;29.41096804;18.97968899
Nevada;2024;2.946777463;181.0918056;0.1257581983;49.994;12.50748797;60.25197467;84.68531727;79.9228981;47.06249837;11.70517092;0.03750038708;0.1714922739;0.2838386028;0.2991670021;0.167962097;0.04003963707;29.55160267;18.74865981
New Hampshire;2005;2.668872549;0;0;53.94;17.95332136;66.93857372;114.8036254;109.2372271;45.18475171;7.467243575;0.05909343715;0.1882647386;0.2668242492;0.305756396;0.1503058954;0.02975528365;28.93869508;22.98833333
New Hampshire;2006;2.82902191;286.7005596;0.1990976109;54.28;18.12809121;70.53106901;116.8092;103.1787389;46.24643649;8.054967529;0.06032078103;0.20041841;0.2790794979;0.2761506276;0.1527196653;0.03131101813;28.75844735;23.02783476
New Hampshire;2007;2.752236001;246.2955856;0.1710386011;54.07;19.30913422;69.40008844;114.0139145;104.6527383;44.07072014;8.291382884;0.06544836379;0.2000991642;0.2843887236;0.2735514945;0.1447797138;0.03173254002;28.63207891;23.56284639
New Hampshire;2008;2.667003612;309.9015694;0.2152094232;53.04;19.05284948;68.23644837;106.1189441;105.8321322;42.28067454;7.838681099;0.06609026964;0.2038393904;0.2807004689;0.2797479484;0.1398007034;0.02982121923;28.57779675;22.87264221
New Hampshire;2009;2.312787831;284.1338149;0.1973151493;52.77;16.4314711;66.59704175;108.5731816;102.7222929;42.93882086;7.77078186;0.05726905225;0.20527025;0.2914358437;0.2779607726;0.138868094;0.02919598742;28.62127265;22.80727399
New Hampshire;2010;4.501456346;228.4105642;0.1586184474;51.39;15.69565217;63.68442653;100.2178649;103.0059565;42.63726614;8.086861928;0.05616928583;0.2052279446;0.2827135522;0.289248483;0.1359887973;0.03065193714;28.68166252;22.72572416
New Hampshire;2011;2.923638548;317.2795703;0.220333035;51.83;13.58883512;61.16602206;102.2117596;103.3624251;44.56903679;8.241929777;0.04904865876;0.1997816594;0.291172801;0.2946038677;0.1345134124;0.03087960075;28.76906425;23.05974001
New Hampshire;2012;2.022002691;310.518691;0.2156379798;50.17;13.77814773;54.01195099;100.3626251;99.50020262;44.75929802;7.346365146;0.05101792522;0.1884175521;0.2985643605;0.2987265796;0.1352907778;0.02798280477;28.82804161;21.7291681
New Hampshire;2013;3.484846437;266.0874954;0.1847829829;50.69;12.52852477;51.18038465;98.19024022;101.895355;47.15309766;8.205942691;0.04526715706;0.1815536335;0.2947215261;0.3085441759;0.1398431816;0.03007032576;29.05996767;21.61943914
New Hampshire;2014;3.383101049;271.4899803;0.1885347085;50.36;10.98876149;48.73207396;97.11936326;103.0285428;46.64723032;6.959968657;0.03944580277;0.1780766096;0.3003259984;0.3180114099;0.1395273024;0.02461287694;29.0826304;21.74108419
New Hampshire;2015;2.999761667;185.4934834;0.128814919;51.2;10.84890352;44.23818174;97.51264536;104.7894066;48.99578879;8.69775308;0.03771760155;0.1609445519;0.3014184397;0.3246292714;0.1462765957;0.02901353965;29.35795777;21.60512839
New Hampshire;2016;2.636901047;336.0938467;0.2333985046;50.84;9.206632533;42.0478965;91.09239408;106.3650951;50.20016856;7.782001888;0.03201045239;0.1549893843;0.2914421035;0.3410093092;0.1556426588;0.02490609179;29.52210926;21.52729544
New Hampshire;2017;2.786491743;346.4009002;0.2405561807;50.09;8.376242792;40.56176246;90.61200238;102.0947631;47.84578164;8.322798146;0.02919768404;0.1495450786;0.3027295285;0.3386269644;0.1537634409;0.02613730356;29.58804715;20.97684311
New Hampshire;2018;3.239769475;242.9152587;0.1686911519;48.92;8.019785339;38.94555874;84.14113051;101.943294;49.81470744;9.180153887;0.02792408661;0.1420449795;0.2881030014;0.3477970069;0.1652035783;0.02892734721;29.82805535;20.76181201
New Hampshire;2019;3.526833206;236.023355;0.1639051077;48.05;6.625867386;36.78470947;81.63947739;102.3304882;47.49647303;9.161679818;0.02328929539;0.1339769648;0.2894647696;0.3614498645;0.1625169377;0.02930216802;29.97300093;19.72751822
New Hampshire;2020;3.259967313;254.8536119;0.1769816749;47.6;6.434062685;35.49948313;79.03986903;100.9589459;49.12111726;9.264501518;0.02310567448;0.1283554196;0.2788820931;0.3657832144;0.1732925586;0.03058103976;30.13294682;19.9387364
New Hampshire;2021;3.219725043;257.0496014;0.1785066677;50.236;5.520253196;34.16668687;83.89638295;108.7164533;52.27916559;10.88720753;0.01787274605;0.1119231075;0.2791325761;0.3790610851;0.1773770752;0.03463341012;30.45064977;21.22241425
New Hampshire;2022;3.480849034;155.1294191;0.1077287633;47.526;4.457978076;30.82306697;76.65589271;104.4632249;53.35786569;10.16255209;0.01519428761;0.1067751578;0.2638658253;0.3869146463;0.1926270342;0.03462304882;30.70065136;20.22877262
New Hampshire;2023;3.362539769;227.998565;0.1583323368;46.721;4.559270517;29.56563475;76.10827776;101.8645341;52.30907862;10.84831434;0.01561712846;0.1034424853;0.2606213266;0.3871536524;0.1949622166;0.0382031906;30.79078757;19.96484179
New Hampshire;2024;3.308062268;146.2263769;0.101546095;45.801;4.581022187;26.16947853;75.24037867;99.57590066;53.01407082;10.81804102;0.01576211979;0.0930391071;0.2593507711;0.3880889495;0.2044815541;0.03927749851;30.95174235;19.356123
New Jersey;2005;2.755456853;305;0.2118055556;63.5;24.22614831;76.7092132;107.7690174;118.8432133;60.2873422;12.18255288;0.06060819807;0.1671266212;0.2521226977;0.3033055009;0.1774425351;0.03939444704;29.4397734;25.7539707
New Jersey;2006;3.125354731;257.6897929;0.1789512451;64.58;24.79857007;79.1666834;108.7226188;120.5548072;62.53798838;12.21909101;0.0624618284;0.1719772454;0.2531191652;0.2943881201;0.1795417663;0.03851187464;29.35955555;26.18910907
New Jersey;2007;3.111302768;277.8792581;0.192971707;65.57;24.9036293;78.98531099;111.2454925;123.5528515;62.58177399;12.36207832;0.06277743647;0.1715974283;0.2586724584;0.2948592591;0.174245243;0.03784817465;29.29945404;26.74251296
New Jersey;2008;3.096408111;275.5561901;0.1913584653;64.1;23.99375505;75.25624568;107.4178183;120.6861536;61.56810906;12.77483271;0.062376502;0.1695861148;0.2605429462;0.2961993769;0.1720427236;0.03925233645;29.32858416;26.38686973
New Jersey;2009;3.325866243;241.7848799;0.1679061666;63.04;22.04152392;72.0069494;104.5929521;119.5331713;60.73010619;13.04880515;0.05829641288;0.1689213162;0.2611602878;0.3024535803;0.1692488242;0.03991957861;29.37799683;25.76959845
New Jersey;2010;2.993355119;262.5706478;0.1823407276;61.27;20.05247636;67.88666331;99.79970992;117.0693443;61.26101229;13.07136208;0.0543913019;0.1668732278;0.2577789045;0.3096820836;0.1706664413;0.04060804086;29.49039608;25.02469561
New Jersey;2011;3.444681049;249.7287051;0.1734227119;61.08;18.59467563;65.68155065;99.14694702;117.1218377;62.05145153;13.25862253;0.05081081081;0.1645614035;0.2584637269;0.3158368895;0.1691512565;0.04117591275;29.55926804;24.7708861
New Jersey;2012;2.970898945;283.360275;0.1967779687;60.13;16.73528648;62.74259763;98.4400452;116.0362;63.17569118;13.56212554;0.04595708617;0.162053623;0.2584074887;0.3191956547;0.1723775954;0.04200855195;29.68342372;24.46495652
